03-22 18:31:21.626 21935    VerizonCNI.JsonApi  D  DATA Sent:543 Recv:478 RTT:196 Rcode:200 meth:getInsight
03-22 18:31:21.777 21816    VerizonCNI.JsonApi  D  DATA Sent:557 Recv:487 RTT:698 Rcode:200 meth:getInsight
03-22 18:31:21.827 21854    VerizonCNI.JsonApi  D  DATA Sent:511 Recv:20823 RTT:739 Rcode:200 meth:getHistoryByTypesForAsset
03-22 18:31:21.867 21935    VerizonCNI.JsonApi  D  DATA Sent:539 Recv:662 RTT:232 Rcode:200 meth:getInsight
03-22 18:31:21.977 21816    VerizonCNI.JsonApi  D  DATA Sent:549 Recv:481 RTT:185 Rcode:200 meth:getInsight
03-22 18:31:22.057 21935    VerizonCNI.JsonApi  D  DATA Sent:537 Recv:233 RTT:178 Rcode:200 meth:getInsight
03-22 18:31:22.157 21816    VerizonCNI.JsonApi  D  DATA Sent:543 Recv:478 RTT:181 Rcode:200 meth:getInsight
03-22 18:31:22.377 21816    VerizonCNI.JsonApi  D  DATA Sent:539 Recv:668 RTT:209 Rcode:200 meth:getInsight
03-22 18:31:22.597 21816    VerizonCNI.JsonApi  D  DATA Sent:537 Recv:663 RTT:218 Rcode:200 meth:getInsight
03-22 18:31:24.900 21933    VerizonCNI.JsonApi  D  DATA Sent:511 Recv:18 RTT:242 Rcode:200 meth:getHistoryByTypesForAsset
03-22 18:31:24.970 22426    VerizonCNI.JsonApi  D  DATA Sent:557 Recv:485 RTT:318 Rcode:200 meth:getInsight
03-22 18:31:25.150 22426    VerizonCNI.JsonApi  D  DATA Sent:549 Recv:481 RTT:165 Rcode:200 meth:getInsight
03-22 18:31:25.320 22426    VerizonCNI.JsonApi  D  DATA Sent:543 Recv:478 RTT:169 Rcode:200 meth:getInsight
03-22 18:31:25.500 22426    VerizonCNI.JsonApi  D  DATA Sent:539 Recv:234 RTT:168 Rcode:200 meth:getInsight
03-22 18:31:25.671 22426    VerizonCNI.JsonApi  D  DATA Sent:537 Recv:233 RTT:160 Rcode:200 meth:getInsight
03-22 18:31:30.616 21854    VerizonCNI.JsonApi  D  DATA Sent:557 Recv:485 RTT:2195 Rcode:200 meth:getInsight
03-22 18:31:30.666 21935    VerizonCNI.JsonApi  D  DATA Sent:511 Recv:11942 RTT:2234 Rcode:200 meth:getHistoryByTypesForAsset
03-22 18:31:30.886 21816    VerizonCNI.JsonApi  D  DATA Sent:557 Recv:485 RTT:1418 Rcode:200 meth:getInsight
03-22 18:31:30.916 21933    VerizonCNI.JsonApi  D  DATA Sent:511 Recv:18 RTT:1433 Rcode:200 meth:getHistoryByTypesForAsset
